bu,brand,channel,month,is_anomaly,cause_types,event_ids
Snacks,NutHouse,display,2024-01-01,True,spend_reduction_artifact,E0022
Snacks,NutHouse,display,2024-02-01,True,spend_reduction_artifact,E0022
Snacks,NutHouse,display,2024-03-01,False,,
Snacks,NutHouse,display,2024-04-01,False,,
Snacks,NutHouse,display,2024-05-01,False,,
Snacks,NutHouse,display,2024-06-01,False,,
Snacks,NutHouse,display,2024-07-01,False,,
Snacks,NutHouse,display,2024-08-01,False,,
Snacks,NutHouse,display,2024-09-01,False,,
Snacks,NutHouse,display,2024-10-01,True,external_demand_spike,E0036
Snacks,NutHouse,display,2024-11-01,True,external_demand_spike,E0036
Snacks,NutHouse,display,2024-12-01,True,external_demand_spike,E0036
Snacks,NutHouse,display,2025-01-01,True,external_demand_spike,E0036
Snacks,NutHouse,display,2025-02-01,False,,
Snacks,NutHouse,display,2025-03-01,False,,
Snacks,NutHouse,display,2025-04-01,False,,
Snacks,NutHouse,display,2025-05-01,False,,
Snacks,NutHouse,display,2025-06-01,False,,
Snacks,NutHouse,display,2025-07-01,False,,
Snacks,NutHouse,display,2025-08-01,False,,
Snacks,NutHouse,display,2025-09-01,False,,
Snacks,NutHouse,display,2025-10-01,False,,
Snacks,NutHouse,display,2025-11-01,False,,
Snacks,NutHouse,display,2025-12-01,False,,
Snacks,NutHouse,paid_search,2022-01-01,False,,
Snacks,NutHouse,paid_search,2022-02-01,False,,
Snacks,NutHouse,paid_search,2022-03-01,False,,
Snacks,NutHouse,paid_search,2022-04-01,False,,
Snacks,NutHouse,paid_search,2022-05-01,False,,
Snacks,NutHouse,paid_search,2022-06-01,False,,
Snacks,NutHouse,paid_search,2022-07-01,False,,
Snacks,NutHouse,paid_search,2022-08-01,False,,
Snacks,NutHouse,paid_search,2022-09-01,False,,
Snacks,NutHouse,paid_search,2022-10-01,False,,
Snacks,NutHouse,paid_search,2022-11-01,False,,
Snacks,NutHouse,paid_search,2022-12-01,False,,
Snacks,NutHouse,paid_search,2023-01-01,False,,
Snacks,NutHouse,paid_search,2023-02-01,False,,
Snacks,NutHouse,paid_search,2023-03-01,False,,
Snacks,NutHouse,paid_search,2023-04-01,False,,
Snacks,NutHouse,paid_search,2023-05-01,False,,
Snacks,NutHouse,paid_search,2023-06-01,False,,
Snacks,NutHouse,paid_search,2023-07-01,False,,
Snacks,NutHouse,paid_search,2023-08-01,False,,
Snacks,NutHouse,paid_search,2023-09-01,False,,
Snacks,NutHouse,paid_search,2023-10-01,False,,
Snacks,NutHouse,paid_search,2023-11-01,False,,
Snacks,NutHouse,paid_search,2023-12-01,False,,
Snacks,NutHouse,paid_search,2024-01-01,False,,
Snacks,NutHouse,paid_search,2024-02-01,False,,
Snacks,NutHouse,paid_search,2024-03-01,False,,
Snacks,NutHouse,paid_search,2024-04-01,False,,
Snacks,NutHouse,paid_search,2024-05-01,False,,
Snacks,NutHouse,paid_search,2024-06-01,False,,
Snacks,NutHouse,paid_search,2024-07-01,False,,
Snacks,NutHouse,paid_search,2024-08-01,False,,
Snacks,NutHouse,paid_search,2024-09-01,False,,
Snacks,NutHouse,paid_search,2024-10-01,True,external_demand_spike,E0036
Snacks,NutHouse,paid_search,2024-11-01,True,external_demand_spike,E0036
Snacks,NutHouse,paid_search,2024-12-01,True,external_demand_spike,E0036
Snacks,NutHouse,paid_search,2025-01-01,True,external_demand_spike,E0036
Snacks,NutHouse,paid_search,2025-02-01,False,,
Snacks,NutHouse,paid_search,2025-03-01,False,,
Snacks,NutHouse,paid_search,2025-04-01,False,,
Snacks,NutHouse,paid_search,2025-05-01,False,,
Snacks,NutHouse,paid_search,2025-06-01,False,,
Snacks,NutHouse,paid_search,2025-07-01,False,,
Snacks,NutHouse,paid_search,2025-08-01,False,,
Snacks,NutHouse,paid_search,2025-09-01,False,,
Snacks,NutHouse,paid_search,2025-10-01,False,,
Snacks,NutHouse,paid_search,2025-11-01,False,,
Snacks,NutHouse,paid_search,2025-12-01,False,,
Snacks,NutHouse,social,2022-01-01,False,,
Snacks,NutHouse,social,2022-02-01,False,,
Snacks,NutHouse,social,2022-03-01,False,,
Snacks,NutHouse,social,2022-04-01,False,,
Snacks,NutHouse,social,2022-05-01,False,,
Snacks,NutHouse,social,2022-06-01,False,,
Snacks,NutHouse,social,2022-07-01,False,,
Snacks,NutHouse,social,2022-08-01,False,,
Snacks,NutHouse,social,2022-09-01,False,,
Snacks,NutHouse,social,2022-10-01,False,,
Snacks,NutHouse,social,2022-11-01,False,,
Snacks,NutHouse,social,2022-12-01,False,,
Snacks,NutHouse,social,2023-01-01,False,,
Snacks,NutHouse,social,2023-02-01,False,,
Snacks,NutHouse,social,2023-03-01,False,,
Snacks,NutHouse,social,2023-04-01,False,,
Snacks,NutHouse,social,2023-05-01,False,,
Snacks,NutHouse,social,2023-06-01,False,,
Snacks,NutHouse,social,2023-07-01,False,,
Snacks,NutHouse,social,2023-08-01,False,,
Snacks,NutHouse,social,2023-09-01,False,,
Snacks,NutHouse,social,2023-10-01,False,,
Snacks,NutHouse,social,2023-11-01,False,,
Snacks,NutHouse,social,2023-12-01,False,,
Snacks,NutHouse,social,2024-01-01,False,,
Snacks,NutHouse,social,2024-02-01,False,,
Snacks,NutHouse,social,2024-03-01,False,,
Snacks,NutHouse,social,2024-04-01,False,,
Snacks,NutHouse,social,2024-05-01,False,,
Snacks,NutHouse,social,2024-06-01,False,,
Snacks,NutHouse,social,2024-07-01,False,,
Snacks,NutHouse,social,2024-08-01,False,,
Snacks,NutHouse,social,2024-09-01,False,,
Snacks,NutHouse,social,2024-10-01,True,external_demand_spike,E0036
Snacks,NutHouse,social,2024-11-01,True,external_demand_spike,E0036
Snacks,NutHouse,social,2024-12-01,True,external_demand_spike,E0036
Snacks,NutHouse,social,2025-01-01,True,external_demand_spike,E0036
Snacks,NutHouse,social,2025-02-01,False,,
Snacks,NutHouse,social,2025-03-01,False,,
Snacks,NutHouse,social,2025-04-01,False,,
Snacks,NutHouse,social,2025-05-01,False,,
Snacks,NutHouse,social,2025-06-01,False,,
Snacks,NutHouse,social,2025-07-01,False,,
Snacks,NutHouse,social,2025-08-01,False,,
Snacks,NutHouse,social,2025-09-01,False,,
Snacks,NutHouse,social,2025-10-01,False,,
Snacks,NutHouse,social,2025-11-01,False,,
Snacks,NutHouse,social,2025-12-01,False,,
Snacks,NutHouse,tv,2022-01-01,False,,
Snacks,NutHouse,tv,2022-02-01,False,,
Snacks,NutHouse,tv,2022-03-01,False,,
Snacks,NutHouse,tv,2022-04-01,False,,
Snacks,NutHouse,tv,2022-05-01,False,,
Snacks,NutHouse,tv,2022-06-01,False,,
Snacks,NutHouse,tv,2022-07-01,False,,
Snacks,NutHouse,tv,2022-08-01,False,,
Snacks,NutHouse,tv,2022-09-01,False,,
Snacks,NutHouse,tv,2022-10-01,False,,
Snacks,NutHouse,tv,2022-11-01,False,,
Snacks,NutHouse,tv,2022-12-01,False,,
Snacks,NutHouse,tv,2023-01-01,False,,
Snacks,NutHouse,tv,2023-02-01,False,,
Snacks,NutHouse,tv,2023-03-01,True,creative_refresh|survivorship_bias,E0025
Snacks,NutHouse,tv,2023-04-01,True,creative_refresh|survivorship_bias,E0025
Snacks,NutHouse,tv,2023-05-01,True,creative_refresh,E0025
Snacks,NutHouse,tv,2023-06-01,True,creative_refresh,E0025
Snacks,NutHouse,tv,2023-07-01,True,creative_refresh,E0025
Snacks,NutHouse,tv,2023-08-01,True,genuine_efficiency_gain|spend_reduction_artifact|survivorship_bias,E0026
Snacks,NutHouse,tv,2023-09-01,True,genuine_efficiency_gain|spend_reduction_artifact|survivorship_bias,E0026
Snacks,NutHouse,tv,2023-10-01,False,,
Snacks,NutHouse,tv,2023-11-01,False,,
Snacks,NutHouse,tv,2023-12-01,False,,
Snacks,NutHouse,tv,2024-01-01,False,,
Snacks,NutHouse,tv,2024-02-01,False,,
Snacks,NutHouse,tv,2024-03-01,False,,
Snacks,NutHouse,tv,2024-04-01,False,,
Snacks,NutHouse,tv,2024-05-01,False,,
Snacks,NutHouse,tv,2024-06-01,False,,
Snacks,NutHouse,tv,2024-07-01,False,,
Snacks,NutHouse,tv,2024-08-01,False,,
Snacks,NutHouse,tv,2024-09-01,False,,
Snacks,NutHouse,tv,2024-10-01,True,external_demand_spike,E0036
Snacks,NutHouse,tv,2024-11-01,True,external_demand_spike,E0036
Snacks,NutHouse,tv,2024-12-01,True,external_demand_spike,E0036
Snacks,NutHouse,tv,2025-01-01,True,external_demand_spike,E0036
Snacks,NutHouse,tv,2025-02-01,False,,
Snacks,NutHouse,tv,2025-03-01,False,,
Snacks,NutHouse,tv,2025-04-01,False,,
Snacks,NutHouse,tv,2025-05-01,False,,
Snacks,NutHouse,tv,2025-06-01,False,,
Snacks,NutHouse,tv,2025-07-01,False,,
Snacks,NutHouse,tv,2025-08-01,False,,
Snacks,NutHouse,tv,2025-09-01,False,,
Snacks,NutHouse,tv,2025-10-01,False,,
Snacks,NutHouse,tv,2025-11-01,False,,
Snacks,NutHouse,tv,2025-12-01,False,,
